frame_idx,time_sec,f0_hz,conf,rms,voiced
4531,52.604807,,0.613024,0.052080,0
4532,52.616417,,0.538138,0.052651,0
4533,52.628027,172.265625,4.529174,0.054941,1
4534,52.639637,,1.000000,0.052082,0
4535,52.651247,,2.003247,0.054317,0
4536,52.662857,,2.204610,0.053442,0
4537,52.674467,,0.947639,0.049655,0
4538,52.686077,172.265625,4.748844,0.050677,1
4539,52.697687,172.265625,4.313815,0.049101,1
4540,52.709297,172.265625,3.704034,0.046840,1
4541,52.720907,,0.684965,0.046937,0
4542,52.732517,172.265625,5.050128,0.047582,1
4543,52.744127,172.265625,5.137949,0.045117,1
4544,52.755737,172.265625,4.957979,0.043348,1
4545,52.767347,,2.836486,0.042099,0
4546,52.778957,172.265625,4.762983,0.040417,1
4547,52.790567,172.265625,5.306936,0.042017,1
4548,52.802177,172.265625,4.035897,0.044089,1
4549,52.813787,172.265625,3.459783,0.046366,1
4550,52.825397,172.265625,5.192349,0.048814,1
4551,52.837007,172.265625,6.013975,0.048186,1
4552,52.848617,279.931641,3.092930,0.047154,1
4553,52.860227,172.265625,4.409723,0.047752,1
4554,52.871837,,2.723565,0.048162,0
4555,52.883447,86.132812,3.770178,0.047548,1
4556,52.895057,,2.914824,0.046970,0
4557,52.906667,,1.357880,0.046905,0
4558,52.918277,,1.980334,0.048124,0
4559,52.929887,215.332031,4.666019,0.047990,1
4560,52.941497,,1.631132,0.050479,0
4561,52.953107,366.064453,5.491302,0.051168,1
4562,52.964717,,1.298690,0.050270,0
4563,52.976327,,0.865411,0.052067,0
4564,52.987937,172.265625,3.636498,0.050665,1
4565,52.999546,366.064453,8.836811,0.048202,1
4566,53.011156,,1.252960,0.047379,0
4567,53.022766,,0.917076,0.047884,0
4568,53.034376,,0.390881,0.048554,0
4569,53.045986,,0.633420,0.049796,0
4570,53.057596,,0.391087,0.050262,0
4571,53.069206,366.064453,9.900665,0.050987,1
4572,53.080816,,0.302208,0.050745,0
4573,53.092426,366.064453,7.556470,0.049377,1
4574,53.104036,,0.603479,0.050613,0
4575,53.115646,,0.923454,0.067890,0
4576,53.127256,,0.362421,0.083322,0
4577,53.138866,,0.472421,0.091536,0
4578,53.150476,,0.771836,0.101324,0
4579,53.162086,107.666016,3.952741,0.093662,1
4580,53.173696,107.666016,4.795254,0.087181,1
4581,53.185306,107.666016,4.637267,0.084970,1
4582,53.196916,107.666016,3.355894,0.082166,1
4583,53.208526,,2.956755,0.083004,0
4584,53.220136,,2.770531,0.080517,0
4585,53.231746,,1.953039,0.077124,0
4586,53.243356,,0.922512,0.071239,0
4587,53.254966,,0.804082,0.073118,0
4588,53.266576,,1.746493,0.074869,0
4589,53.278186,215.332031,4.737935,0.077331,1
4590,53.289796,,0.414509,0.080229,0
4591,53.301406,,1.845930,0.080049,0
4592,53.313016,,2.982770,0.080091,0
4593,53.324626,,1.181003,0.077836,0
4594,53.336236,,2.060441,0.073398,0
4595,53.347846,,1.878423,0.070725,0
4596,53.359456,301.464844,14.197182,0.066726,1
4597,53.371066,,2.384633,0.061326,0
4598,53.382676,,1.151861,0.057653,0
4599,53.394286,,2.771462,0.054625,0
4600,53.405896,,2.206869,0.055699,0
4601,53.417506,215.332031,5.805849,0.062141,1
4602,53.429116,215.332031,3.483427,0.065982,1
4603,53.440726,,1.479791,0.068607,0
4604,53.452336,215.332031,3.287202,0.069434,1
4605,53.463946,215.332031,4.574847,0.073012,1
4606,53.475556,215.332031,3.990501,0.075221,1
4607,53.487166,215.332031,5.199079,0.076324,1
4608,53.498776,,1.898952,0.078509,0
4609,53.510385,215.332031,3.143466,0.076739,1
4610,53.521995,129.199219,4.131630,0.076228,1
4611,53.533605,,2.114597,0.074290,0
4612,53.545215,,1.718346,0.074882,0
4613,53.556825,,0.789527,0.074834,0
4614,53.568435,,2.023085,0.075861,0
4615,53.580045,,1.456700,0.078144,0
4616,53.591655,,2.446736,0.076678,0
4617,53.603265,,2.745235,0.076058,0
4618,53.614875,,2.746310,0.072875,0
4619,53.626485,,2.088576,0.068988,0
4620,53.638095,,1.670297,0.065492,0
4621,53.649705,,2.022416,0.062745,0
4622,53.661315,,1.058856,0.060240,0
4623,53.672925,107.666016,5.613153,0.063668,1
4624,53.684535,107.666016,4.646172,0.062571,1
4625,53.696145,107.666016,4.459896,0.066033,1
4626,53.707755,,2.123269,0.067989,0
4627,53.719365,,2.625156,0.063694,0
4628,53.730975,322.998047,5.914852,0.063236,1
4629,53.742585,107.666016,3.067399,0.058396,1
4630,53.754195,,2.492510,0.056734,0
4631,53.765805,,2.268732,0.057344,0
4632,53.777415,,1.978679,0.057972,0
4633,53.789025,,2.207652,0.057656,0
4634,53.800635,,2.920242,0.055963,0
4635,53.812245,,2.942176,0.057101,0
4636,53.823855,107.666016,4.012451,0.055704,1
4637,53.835465,107.666016,5.159718,0.058142,1
4638,53.847075,107.666016,4.724270,0.061741,1
4639,53.858685,107.666016,5.920209,0.060926,1
4640,53.870295,107.666016,7.931498,0.062330,1
4641,53.881905,107.666016,8.059508,0.060631,1
4642,53.893515,107.666016,6.762813,0.058895,1
4643,53.905125,107.666016,8.500233,0.058741,1
4644,53.916735,107.666016,7.333929,0.056824,1
4645,53.928345,107.666016,5.292082,0.056795,1
4646,53.939955,107.666016,5.836404,0.058237,1
4647,53.951565,107.666016,4.678198,0.057797,1
4648,53.963175,107.666016,6.840608,0.058930,1
4649,53.974785,107.666016,5.469360,0.059736,1
4650,53.986395,107.666016,4.552709,0.056972,1
4651,53.998005,107.666016,4.532658,0.054446,1
4652,54.009615,107.666016,7.374587,0.054136,1
4653,54.021224,107.666016,6.072741,0.051780,1
4654,54.032834,107.666016,5.123692,0.051598,1
4655,54.044444,107.666016,8.664960,0.050255,1
4656,54.056054,107.666016,8.041674,0.049068,1
4657,54.067664,107.666016,8.431532,0.049260,1
4658,54.079274,107.666016,9.294828,0.048820,1
4659,54.090884,107.666016,7.890730,0.052442,1
4660,54.102494,107.666016,6.705556,0.052188,1
4661,54.114104,107.666016,7.322626,0.051390,1
4662,54.125714,107.666016,7.485185,0.051591,1
4663,54.137324,107.666016,6.326693,0.052107,1
4664,54.148934,107.666016,5.722858,0.055814,1
4665,54.160544,107.666016,4.494635,0.073752,1
4666,54.172154,215.332031,7.436759,0.096142,1
4667,54.183764,215.332031,6.602908,0.104245,1
4668,54.195374,215.332031,3.052168,0.111594,1
4669,54.206984,107.666016,5.076316,0.110598,1
4670,54.218594,129.199219,10.996993,0.098197,1
4671,54.230204,107.666016,5.624303,0.093282,1
4672,54.241814,129.199219,10.704359,0.083289,1
4673,54.253424,129.199219,8.566226,0.071343,1
4674,54.265034,129.199219,9.489088,0.063051,1
4675,54.276644,129.199219,5.862533,0.056632,1
4676,54.288254,107.666016,4.519160,0.054916,1
4677,54.299864,129.199219,6.495035,0.052596,1
4678,54.311474,129.199219,5.286935,0.051113,1
4679,54.323084,,2.994977,0.051876,0
4680,54.334694,129.199219,3.219080,0.054703,1
4681,54.346304,,2.352583,0.057921,0
4682,54.357914,,1.711426,0.062211,0
4683,54.369524,107.666016,4.177267,0.063055,1
4684,54.381134,107.666016,3.961704,0.061510,1
4685,54.392744,129.199219,5.637239,0.066370,1
4686,54.404354,129.199219,6.745540,0.064636,1
4687,54.415964,129.199219,8.233252,0.067898,1
4688,54.427574,129.199219,8.335638,0.072734,1
4689,54.439184,,2.009121,0.068381,0
4690,54.450794,,2.034793,0.067058,0
4691,54.462404,,2.339291,0.066125,0
4692,54.474014,,1.660077,0.060754,0
4693,54.485624,,1.171440,0.060008,0
4694,54.497234,,0.755757,0.061927,0
4695,54.508844,,0.686898,0.059204,0
4696,54.520454,,0.362197,0.061025,0
4697,54.532063,,0.565129,0.059936,0
4698,54.543673,,0.805453,0.055478,0
4699,54.555283,,0.699729,0.053126,0
4700,54.566893,,0.611785,0.051802,0
4701,54.578503,,1.402455,0.055365,0
4702,54.590113,215.332031,4.855028,0.063520,1
4703,54.601723,,1.084647,0.067590,0
4704,54.613333,,0.718028,0.069253,0
4705,54.624943,,0.618338,0.069023,0
4706,54.636553,,0.692662,0.066745,0
4707,54.648163,,0.874549,0.064074,0
4708,54.659773,,0.895664,0.064356,0
4709,54.671383,,0.412744,0.065516,0
4710,54.682993,,2.327395,0.069957,0
4711,54.694603,172.265625,3.751317,0.075535,1
4712,54.706213,172.265625,5.829409,0.075174,1
4713,54.717823,,1.285701,0.072354,0
4714,54.729433,,2.776613,0.066505,0
4715,54.741043,215.332031,6.565829,0.060491,1
4716,54.752653,215.332031,5.618458,0.058621,1
4717,54.764263,,0.410686,0.058671,0
4718,54.775873,,0.665595,0.059775,0
4719,54.787483,,0.681764,0.060381,0
4720,54.799093,,0.902674,0.071254,0
4721,54.810703,,1.213303,0.073142,0
4722,54.822313,,0.766268,0.078058,0
4723,54.833923,,0.946865,0.079254,0
4724,54.845533,,1.000000,0.069512,0
4725,54.857143,,1.000000,0.069502,0
4726,54.868753,322.998047,5.138586,0.064213,1
4727,54.880363,,0.687267,0.065710,0
4728,54.891973,,0.655987,0.066817,0
4729,54.903583,,0.705083,0.067427,0
4730,54.915193,172.265625,4.940034,0.071540,1
4731,54.926803,322.998047,7.659780,0.069713,1
4732,54.938413,322.998047,6.173120,0.077167,1
4733,54.950023,322.998047,5.124682,0.076890,1
4734,54.961633,,0.995516,0.076316,0
4735,54.973243,,0.904284,0.080573,0
4736,54.984853,322.998047,4.112704,0.077972,1
4737,54.996463,322.998047,6.387018,0.083261,1
4738,55.008073,,0.753115,0.088726,0
4739,55.019683,,0.569587,0.090875,0
4740,55.031293,,0.612657,0.093310,0
4741,55.042902,322.998047,3.810589,0.093045,1
4742,55.054512,,2.969260,0.090626,0
4743,55.066122,322.998047,4.101802,0.086383,1
4744,55.077732,258.398438,10.515371,0.083563,1
4745,55.089342,,0.930651,0.081663,0
4746,55.100952,,0.620889,0.077463,0
4747,55.112562,322.998047,3.079551,0.075328,1
4748,55.124172,,0.961253,0.073121,0
4749,55.135782,,0.556920,0.078640,0
4750,55.147392,,0.521062,0.084208,0
4751,55.159002,,0.552733,0.090135,0
4752,55.170612,258.398438,12.390781,0.090990,1
4753,55.182222,,1.019150,0.085592,0
4754,55.193832,,0.828598,0.084120,0
4755,55.205442,,1.501260,0.093958,0
4756,55.217052,,2.540508,0.098286,0
4757,55.228662,129.199219,5.996897,0.100566,1
4758,55.240272,129.199219,10.061991,0.097640,1
4759,55.251882,129.199219,8.952636,0.087038,1
4760,55.263492,129.199219,7.819718,0.081904,1
4761,55.275102,,0.967196,0.075765,0
4762,55.286712,129.199219,4.238942,0.072327,1
4763,55.298322,129.199219,4.276392,0.064713,1
4764,55.309932,,2.319184,0.059788,0
4765,55.321542,129.199219,3.468528,0.059180,1
4766,55.333152,129.199219,3.571997,0.060244,1
4767,55.344762,,1.350334,0.059849,0
4768,55.356372,,1.620923,0.060014,0
4769,55.367982,,1.297515,0.058021,0
4770,55.379592,322.998047,5.209814,0.060651,1
4771,55.391202,,0.804379,0.061884,0
4772,55.402812,,0.621341,0.060434,0
4773,55.414422,,0.453498,0.059676,0
4774,55.426032,,0.547373,0.050760,0
4775,55.437642,,2.355584,0.045969,0
4776,55.449252,,0.674205,0.043929,0
4777,55.460862,,0.992440,0.051042,0
4778,55.472472,215.332031,5.208680,0.062477,1
4779,55.484082,,0.207174,0.070876,0
4780,55.495692,,0.418178,0.078822,0
4781,55.507302,322.998047,5.440419,0.079289,1
4782,55.518912,,0.397277,0.072735,0
4783,55.530522,,2.299590,0.068194,0
4784,55.542132,344.531250,4.724684,0.064792,1
4785,55.553741,,0.324892,0.060971,0
4786,55.565351,,0.340562,0.060954,0
4787,55.576961,,1.716586,0.060285,0
4788,55.588571,,0.975750,0.060034,0
4789,55.600181,,2.994896,0.065635,0
4790,55.611791,,2.053521,0.072407,0
4791,55.623401,,0.494312,0.073746,0
4792,55.635011,,0.484198,0.071621,0
4793,55.646621,,0.736121,0.067254,0
4794,55.658231,667.529297,5.826023,0.067057,1
4795,55.669841,667.529297,5.772822,0.070926,1
4796,55.681451,129.199219,3.966428,0.078846,1
4797,55.693061,,2.899780,0.085818,0
4798,55.704671,667.529297,3.774109,0.087025,1
4799,55.716281,,0.663824,0.081549,0
4800,55.727891,,0.431512,0.084122,0
4801,55.739501,,1.042221,0.078507,0
4802,55.751111,,1.607390,0.079512,0
4803,55.762721,,2.620177,0.083902,0
4804,55.774331,,1.875353,0.077693,0
4805,55.785941,,2.187962,0.078309,0
4806,55.797551,,1.137540,0.074487,0
4807,55.809161,,1.070346,0.075405,0
4808,55.820771,,0.824411,0.074534,0
4809,55.832381,,0.574227,0.074362,0
4810,55.843991,366.064453,3.375568,0.071429,1
4811,55.855601,366.064453,3.220497,0.069840,1
4812,55.867211,193.798828,7.295150,0.069340,1
4813,55.878821,,0.393457,0.068575,0
4814,55.890431,,0.455505,0.069672,0
4815,55.902041,,0.480408,0.068818,0
4816,55.913651,193.798828,7.269583,0.068649,1
4817,55.925261,,0.470570,0.068631,0
4818,55.936871,,0.868283,0.068466,0
4819,55.948481,,0.992463,0.066425,0
4820,55.960091,,1.010027,0.062637,0
4821,55.971701,,1.346704,0.062414,0
4822,55.983311,,1.269271,0.062890,0
4823,55.994921,,0.775734,0.059416,0
4824,56.006531,172.265625,3.280511,0.060470,1
4825,56.018141,,0.519789,0.059768,0
4826,56.029751,,0.567279,0.060720,0
4827,56.041361,,1.000000,0.067268,0
4828,56.052971,172.265625,3.709827,0.069906,1
4829,56.064580,,1.116388,0.068996,0
4830,56.076190,,2.874357,0.064038,0
4831,56.087800,172.265625,4.157015,0.057905,1
4832,56.099410,,2.604230,0.052735,0
4833,56.111020,,2.775290,0.050632,0
4834,56.122630,322.998047,4.732450,0.053442,1
4835,56.134240,322.998047,3.997986,0.053792,1
4836,56.145850,172.265625,3.070333,0.054809,1
4837,56.157460,,1.611571,0.056633,0
4838,56.169070,,0.563290,0.056909,0
4839,56.180680,,1.917450,0.061423,0
4840,56.192290,,0.715305,0.065415,0
4841,56.203900,,0.561947,0.069057,0
4842,56.215510,,1.646268,0.071385,0
4843,56.227120,,1.390900,0.070901,0
4844,56.238730,,1.308542,0.071857,0
4845,56.250340,,0.170734,0.073042,0
4846,56.261950,,0.421632,0.105931,0
4847,56.273560,193.798828,8.489201,0.121664,1
4848,56.285170,,0.234359,0.125818,0
4849,56.296780,129.199219,4.648997,0.129313,1
4850,56.308390,129.199219,6.146198,0.109037,1
4851,56.320000,129.199219,7.707411,0.097686,1
4852,56.331610,129.199219,6.188182,0.097076,1
4853,56.343220,129.199219,6.261359,0.092269,1
4854,56.354830,,0.582822,0.088795,0
4855,56.366440,,2.095652,0.086518,0
4856,56.378050,,2.361054,0.083461,0
4857,56.389660,,2.420547,0.082122,0
4858,56.401270,,2.861492,0.078790,0
4859,56.412880,,2.173796,0.074276,0
4860,56.424490,,0.564947,0.073875,0
4861,56.436100,,0.658111,0.078816,0
4862,56.447710,,0.864186,0.083142,0
4863,56.459320,,0.837957,0.087650,0
4864,56.470930,,0.760911,0.084887,0
4865,56.482540,,0.840629,0.080791,0
4866,56.494150,,0.746279,0.079077,0
4867,56.505760,,0.723700,0.077472,0
4868,56.517370,,0.680995,0.079405,0
4869,56.528980,,0.817225,0.077618,0
4870,56.540590,,0.744298,0.075365,0
4871,56.552200,,0.946116,0.072190,0
4872,56.563810,,0.991985,0.068561,0
4873,56.575420,,1.011783,0.067550,0
4874,56.587029,,1.536216,0.067520,0
4875,56.598639,,0.854619,0.064650,0
4876,56.610249,,0.908286,0.063677,0
4877,56.621859,,0.880515,0.065926,0
4878,56.633469,,0.952716,0.063794,0
4879,56.645079,,0.722948,0.064415,0
4880,56.656689,,1.177013,0.063535,0
4881,56.668299,,1.365496,0.063380,0
4882,56.679909,,1.149462,0.061277,0
4883,56.691519,,0.891348,0.061781,0
4884,56.703129,,1.147179,0.061012,0
4885,56.714739,,1.161536,0.058265,0
4886,56.726349,,0.975901,0.060326,0
4887,56.737959,,1.049942,0.057690,0
4888,56.749569,,0.964455,0.060586,0
4889,56.761179,,1.212564,0.061381,0
4890,56.772789,,0.742945,0.063531,0
4891,56.784399,,1.005585,0.062983,0
4892,56.796009,,1.327250,0.062636,0
4893,56.807619,129.199219,3.394804,0.061006,1
4894,56.819229,129.199219,4.593550,0.056264,1
4895,56.830839,129.199219,3.821860,0.053899,1
4896,56.842449,,0.955511,0.055249,0
4897,56.854059,,1.667027,0.053468,0
4898,56.865669,193.798828,9.807342,0.055701,1
4899,56.877279,129.199219,3.185748,0.058253,1
4900,56.888889,,1.241681,0.054570,0
4901,56.900499,,1.229194,0.055037,0
4902,56.912109,,1.789590,0.052826,0
4903,56.923719,,1.581199,0.053152,0
4904,56.935329,,2.057594,0.051590,0
4905,56.946939,,1.562615,0.051037,0
4906,56.958549,,1.410592,0.051558,0
4907,56.970159,,0.801669,0.052408,0
4908,56.981769,,1.809638,0.054381,0
4909,56.993379,,1.091188,0.056012,0
4910,57.004989,,2.598857,0.057181,0
4911,57.016599,,1.582582,0.058785,0
4912,57.028209,,1.751125,0.057809,0
4913,57.039819,,1.082058,0.059918,0
4914,57.051429,193.798828,3.465827,0.063206,1
4915,57.063039,,0.968970,0.065464,0
4916,57.074649,129.199219,4.252398,0.069083,1
4917,57.086259,129.199219,5.009747,0.066302,1
4918,57.097868,279.931641,3.429430,0.063358,1
4919,57.109478,215.332031,3.438462,0.057172,1
4920,57.121088,215.332031,3.195828,0.054734,1
4921,57.132698,,0.545334,0.056282,0
4922,57.144308,,0.595761,0.058196,0
4923,57.155918,,2.662345,0.059270,0
4924,57.167528,,1.386647,0.059088,0
4925,57.179138,,1.108741,0.057298,0
4926,57.190748,193.798828,4.153872,0.053676,1
4927,57.202358,,0.914795,0.053198,0
4928,57.213968,,1.000000,0.053490,0
4929,57.225578,,0.378434,0.056569,0
4930,57.237188,129.199219,3.403999,0.058682,1
4931,57.248798,129.199219,3.515529,0.059011,1
4932,57.260408,,2.294375,0.057806,0
4933,57.272018,,0.769321,0.057371,0
4934,57.283628,172.265625,4.838916,0.058688,1
4935,57.295238,,1.018197,0.059195,0
4936,57.306848,,1.062468,0.070947,0
4937,57.318458,,0.688484,0.079390,0
4938,57.330068,,1.311600,0.080216,0
4939,57.341678,,2.230491,0.088702,0
4940,57.353288,,2.534705,0.085134,0
4941,57.364898,107.666016,5.328107,0.081203,1
4942,57.376508,107.666016,4.885193,0.081334,1
4943,57.388118,,2.679858,0.074786,0
4944,57.399728,,1.257351,0.075160,0
4945,57.411338,,2.228763,0.076340,0
4946,57.422948,,2.593356,0.078824,0
4947,57.434558,,1.800388,0.080134,0
4948,57.446168,,0.949127,0.077465,0
4949,57.457778,,2.009411,0.077326,0
4950,57.469388,,1.041058,0.079525,0
4951,57.480998,,2.341488,0.081174,0
4952,57.492608,,1.763402,0.084283,0
4953,57.504218,,1.880203,0.082599,0
4954,57.515828,,1.739390,0.079187,0
4955,57.527438,301.464844,9.967180,0.073821,1
4956,57.539048,,1.787083,0.065748,0
4957,57.550658,,1.142121,0.062354,0
4958,57.562268,,1.658914,0.057361,0
4959,57.573878,,2.057112,0.060157,0
4960,57.585488,,1.441424,0.064723,0
4961,57.597098,,0.748611,0.064965,0
4962,57.608707,215.332031,4.629019,0.067303,1
4963,57.620317,,2.830704,0.065900,0
4964,57.631927,,0.794680,0.062940,0
4965,57.643537,,2.537397,0.062696,0
4966,57.655147,107.666016,3.211332,0.060237,1
4967,57.666757,107.666016,3.850300,0.065312,1
4968,57.678367,,1.498138,0.067300,0
4969,57.689977,,2.873153,0.069642,0
4970,57.701587,107.666016,3.812964,0.073551,1
4971,57.713197,107.666016,3.270584,0.071703,1
4972,57.724807,107.666016,3.354580,0.073344,1
4973,57.736417,107.666016,3.798918,0.072656,1
4974,57.748027,107.666016,3.351037,0.072553,1
4975,57.759637,,1.222211,0.069798,0
4976,57.771247,,0.877040,0.069307,0
4977,57.782857,107.666016,3.674648,0.067521,1
4978,57.794467,107.666016,5.077737,0.064998,1
4979,57.806077,107.666016,4.991217,0.065717,1
4980,57.817687,107.666016,5.283194,0.064942,1
4981,57.829297,107.666016,5.277664,0.068660,1
4982,57.840907,,0.886117,0.073119,0
4983,57.852517,107.666016,5.584038,0.079889,1
4984,57.864127,,2.112123,0.081407,0
4985,57.875737,86.132812,3.125414,0.079655,1
4986,57.887347,215.332031,5.464436,0.073071,1
4987,57.898957,882.861328,8.167460,0.064794,1
4988,57.910567,215.332031,3.414113,0.062639,1
4989,57.922177,215.332031,5.109868,0.061800,1
4990,57.933787,107.666016,4.088712,0.065023,1
4991,57.945397,107.666016,3.707368,0.063918,1
4992,57.957007,107.666016,3.620596,0.061547,1
4993,57.968617,107.666016,3.042427,0.060072,1
4994,57.980227,107.666016,3.191419,0.057398,1
4995,57.991837,107.666016,3.351070,0.055707,1
4996,58.003447,107.666016,3.591189,0.053644,1
4997,58.015057,107.666016,3.958405,0.053100,1
4998,58.026667,107.666016,4.220482,0.056957,1
4999,58.038277,107.666016,6.077793,0.058269,1
5000,58.049887,107.666016,5.179093,0.058788,1
5001,58.061497,107.666016,5.839626,0.060466,1
5002,58.073107,107.666016,6.376542,0.058102,1
5003,58.084717,107.666016,5.964544,0.060427,1
5004,58.096327,107.666016,7.206274,0.064930,1
5005,58.107937,107.666016,7.039468,0.064239,1
5006,58.119546,215.332031,7.671381,0.064737,1
5007,58.131156,215.332031,6.198211,0.064414,1
5008,58.142766,107.666016,5.787602,0.064771,1
5009,58.154376,107.666016,5.817309,0.065720,1
5010,58.165986,193.798828,4.373634,0.069627,1
5011,58.177596,107.666016,6.466075,0.071876,1
5012,58.189206,107.666016,5.845593,0.072314,1
5013,58.200816,322.998047,5.633575,0.072274,1
5014,58.212426,107.666016,6.344605,0.071826,1
5015,58.224036,107.666016,4.461967,0.075647,1
5016,58.235646,107.666016,5.295304,0.078035,1
5017,58.247256,107.666016,4.662997,0.082954,1
5018,58.258866,107.666016,4.596190,0.081876,1
5019,58.270476,107.666016,5.129840,0.078361,1
5020,58.282086,107.666016,7.306024,0.076082,1
5021,58.293696,107.666016,6.041007,0.070413,1
5022,58.305306,107.666016,4.783408,0.073539,1
5023,58.316916,107.666016,5.665579,0.073420,1
5024,58.328526,107.666016,5.161512,0.075324,1
5025,58.340136,107.666016,4.626775,0.080715,1
5026,58.351746,107.666016,4.295333,0.093935,1
5027,58.363356,107.666016,5.116440,0.102158,1
5028,58.374966,,1.475980,0.102039,0
5029,58.386576,,1.032337,0.101514,0
5030,58.398186,129.199219,9.093366,0.086121,1
5031,58.409796,129.199219,11.046047,0.081433,1
5032,58.421406,,2.061315,0.081052,0
5033,58.433016,129.199219,5.598705,0.077976,1
5034,58.444626,215.332031,3.536194,0.078179,1
5035,58.456236,215.332031,3.811209,0.070836,1
5036,58.467846,,1.037401,0.064817,0
5037,58.479456,,2.239452,0.066691,0
5038,58.491066,,0.610753,0.068360,0
5039,58.502676,,0.678787,0.066652,0
5040,58.514286,172.265625,3.174203,0.066416,1
5041,58.525896,,1.900826,0.060830,0
5042,58.537506,172.265625,3.734210,0.064498,1
5043,58.549116,172.265625,3.710523,0.071417,1
5044,58.560726,,2.851231,0.073890,0
5045,58.572336,,0.700793,0.076477,0
5046,58.583946,,2.404584,0.071229,0
5047,58.595556,,1.755927,0.065643,0
5048,58.607166,,1.329164,0.062620,0
5049,58.618776,,1.313161,0.057607,0
5050,58.630385,129.199219,3.486877,0.055181,1
5051,58.641995,,2.173799,0.053676,0
5052,58.653605,215.332031,3.450271,0.052788,1
5053,58.665215,,2.869334,0.056691,0
5054,58.676825,107.666016,3.080797,0.057130,1
5055,58.688435,107.666016,4.057810,0.055423,1
5056,58.700045,107.666016,3.974264,0.054398,1
5057,58.711655,,1.706995,0.050386,0
5058,58.723265,107.666016,4.294433,0.049749,1
5059,58.734875,107.666016,4.597285,0.047963,1
5060,58.746485,107.666016,4.625762,0.046765,1
5061,58.758095,107.666016,5.382538,0.047467,1
5062,58.769705,107.666016,5.207911,0.044338,1
5063,58.781315,107.666016,4.838939,0.046289,1
5064,58.792925,,1.796723,0.047870,0
5065,58.804535,,2.371470,0.046618,0
5066,58.816145,107.666016,3.944681,0.047721,1
5067,58.827755,107.666016,3.651508,0.048918,1
5068,58.839365,107.666016,3.515826,0.054249,1
5069,58.850975,,2.046929,0.062220,0
5070,58.862585,,2.590298,0.067675,0
5071,58.874195,,0.488502,0.069531,0
5072,58.885805,,2.433455,0.069449,0
5073,58.897415,107.666016,3.191645,0.071157,1
5074,58.909025,107.666016,3.993093,0.069262,1
5075,58.920635,,2.578038,0.069792,0
5076,58.932245,215.332031,5.026232,0.067525,1
5077,58.943855,,0.895931,0.058309,0
5078,58.955465,,1.935860,0.055690,0
5079,58.967075,,1.908162,0.054218,0
5080,58.978685,,0.191913,0.058553,0
5081,58.990295,,0.303933,0.060003,0
5082,59.001905,,0.417357,0.060893,0
5083,59.013515,,1.704991,0.057981,0
5084,59.025125,322.998047,3.148758,0.053803,1
5085,59.036735,322.998047,3.179823,0.052850,1
5086,59.048345,322.998047,4.045541,0.054341,1
5087,59.059955,366.064453,3.699686,0.059693,1
5088,59.071565,,1.392410,0.062257,0
5089,59.083175,322.998047,3.082544,0.063821,1
5090,59.094785,,2.998956,0.061724,0
5091,59.106395,,2.297862,0.059312,0
5092,59.118005,,0.309183,0.056271,0
5093,59.129615,,2.162073,0.059663,0
5094,59.141224,,2.374722,0.061979,0
5095,59.152834,,2.895549,0.065793,0
5096,59.164444,,1.525346,0.070837,0
5097,59.176054,86.132812,3.082382,0.067700,1
5098,59.187664,86.132812,3.032846,0.064457,1
5099,59.199274,,1.088850,0.057794,0
5100,59.210884,,1.095817,0.050535,0
5101,59.222494,129.199219,4.497468,0.053253,1
5102,59.234104,129.199219,5.336849,0.055496,1
5103,59.245714,129.199219,4.183093,0.055829,1
5104,59.257324,129.199219,4.371370,0.054446,1
5105,59.268934,129.199219,4.141385,0.049760,1
5106,59.280544,129.199219,4.026535,0.046770,1
5107,59.292154,,2.918462,0.047791,0
5108,59.303764,129.199219,3.985356,0.047736,1
5109,59.315374,,2.960981,0.048084,0
5110,59.326984,129.199219,3.328984,0.049310,1
5111,59.338594,129.199219,3.821887,0.052539,1
5112,59.350204,129.199219,4.205764,0.058398,1
5113,59.361814,129.199219,3.557841,0.061984,1
5114,59.373424,129.199219,3.715391,0.066172,1
5115,59.385034,129.199219,3.561614,0.070520,1
5116,59.396644,129.199219,3.895001,0.089878,1
5117,59.408254,,0.778203,0.097579,0
5118,59.419864,107.666016,3.131011,0.100448,1
5119,59.431474,107.666016,4.108986,0.101789,1
5120,59.443084,107.666016,6.197202,0.087777,1
5121,59.454694,129.199219,14.348116,0.081751,1
5122,59.466304,129.199219,9.325306,0.079987,1
5123,59.477914,129.199219,8.210753,0.076726,1
5124,59.489524,129.199219,5.544610,0.079166,1
5125,59.501134,129.199219,6.676872,0.077578,1
5126,59.512744,129.199219,6.327647,0.076760,1
5127,59.524354,129.199219,5.499404,0.077958,1
5128,59.535964,129.199219,3.538999,0.076529,1
5129,59.547574,,0.750419,0.079801,0
5130,59.559184,,2.137333,0.083084,0
5131,59.570794,322.998047,5.614311,0.088683,1
5132,59.582404,,2.165401,0.091580,0
5133,59.594014,322.998047,7.473733,0.094342,1
5134,59.605624,322.998047,6.663288,0.094227,1
5135,59.617234,322.998047,8.754546,0.085610,1
5136,59.628844,322.998047,6.501583,0.075257,1
5137,59.640454,322.998047,5.310522,0.064677,1
5138,59.652063,,1.370464,0.057761,0
5139,59.663673,,0.657287,0.057183,0
5140,59.675283,,0.815905,0.060927,0
5141,59.686893,,1.043429,0.064361,0
5142,59.698503,215.332031,4.682522,0.066422,1
